INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,SMILES
DTXSID80648944,DSSTox_Substance_Id,DTXSID80648944,"N-(2,4-Dichlorophenyl)-4-[4-(3-methoxyphenyl)piperazin-1-yl]butanamide",COC1=CC=CC(=C1)N1CCN(CCCC(=O)NC2=C(Cl)C=C(Cl)C=C2)CC1
DTXSID50543614,DSSTox_Substance_Id,DTXSID50543614,1-[2-(4-Methylphenyl)-2-oxoethyl]pyridin-1-ium iodide,[I-].CC1=CC=C(C=C1)C(=O)C[N+]1=CC=CC=C1
DTXSID90582426,DSSTox_Substance_Id,DTXSID90582426,2-[4-(4-Hydroxyphenyl)piperidin-1-yl]-N-(3-methylphenyl)acetamide,CC1=CC(NC(=O)CN2CCC(CC2)C2=CC=C(O)C=C2)=CC=C1
DTXSID30276296,DSSTox_Substance_Id,DTXSID30276296,GYKI-53655,CNC(=O)N1N=C(C2=CC=C(N)C=C2)C2=CC3=C(OCO3)C=C2CC1C
DTXSID20211737,DSSTox_Substance_Id,DTXSID20211737,"2(1H)-Pyrimidinethione, 3,4-dihydro-4,4,6-trimethyl-1-(o-tolyl)-",CC1=CC(C)(C)NC(=S)N1C1=CC=CC=C1C
DTXSID00361522,DSSTox_Substance_Id,DTXSID00361522,"(5Z)-5-[(2-hydroxyphenyl)methylidene]-2-sulfanylidene-1,3-thiazolidin-4-one",OC1=CC=CC=C1\C=C1/SC(=S)NC1=O
DTXSID50349754,DSSTox_Substance_Id,DTXSID50349754,"2-(5-bromo-2-chlorophenyl)-1,3-benzoxazol-5-amine",NC1=CC2=C(OC(=N2)C2=C(Cl)C=CC(Br)=C2)C=C1
DTXSID4021923,DSSTox_Substance_Id,DTXSID4021923,Cyclohexane,C1CCCCC1
DTXSID5037159,DSSTox_Substance_Id,DTXSID5037159,Interleukin-10,N/A
DTXSID80386415,DSSTox_Substance_Id,DTXSID80386415,"N-[3-(1H-imidazol-1-yl)propyl]-3,4-dimethylbenzamide",CC1=C(C)C=C(C=C1)C(=O)NCCCN1C=CN=C1
DTXSID7023013,DSSTox_Substance_Id,DTXSID7023013,Ethinamate,NC(=O)OC1(CCCCC1)C#C
DTXSID4022947,DSSTox_Substance_Id,DTXSID4022947,Dinoprostone,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O
DTXSID00279794,DSSTox_Substance_Id,DTXSID00279794,NSC14143,CN1C2=C(NC(CCNC(=O)C3=CC=CC=C3)=N2)C(=O)N(C)C1=O
DTXSID30420797,DSSTox_Substance_Id,DTXSID30420797,AF-886/30569029,ClC1=CC=C(N\N=C(/C#N)C(=O)C2=CC=CC=C2)C=C1
DTXSID7058464,DSSTox_Substance_Id,DTXSID7058464,tert-Butyl bicyclo[2 2 2]phosphorothionate,CC(C)(C)C12COP(=S)(OC1)OC2
DTXSID40468140,DSSTox_Substance_Id,DTXSID40468140,"3-(1H-indol-3-yl)-4-(3,4,5-trimethoxyphenyl)pyrrole-2,5-dione",COC1=CC(=CC(OC)=C1OC)C1=C(C(=O)NC1=O)C1=CNC2=CC=CC=C12
DTXSID40353183,DSSTox_Substance_Id,DTXSID40353183,"2-[4-(4-nitrophenyl)-1,3-thiazol-2-yl]acetamide",NC(=O)CC1=NC(=CS1)C1=CC=C(C=C1)[N+]([O-])=O
DTXSID80295593,DSSTox_Substance_Id,DTXSID80295593,"5-Methyl-[1,2,4]triazolo[4,3-a]quinoline",CC1=CC2=NN=CN2C2=CC=CC=C12
DTXSID2043743,DSSTox_Substance_Id,DTXSID2043743,1-[2-(Diphenylmethoxy)ethyl]-4-(3-phenylpropyl)piperazine,C(CN1CCN(CCOC(C2=CC=CC=C2)C2=CC=CC=C2)CC1)CC1=CC=CC=C1
DTXSID3024499,DSSTox_Substance_Id,DTXSID3024499,4-Aminophenol,NC1=CC=C(O)C=C1
DTXSID50431688,DSSTox_Substance_Id,DTXSID50431688,Caspase-3/7 Inhibitor I,COC[C@@H]1CCCN1S(=O)(=O)C1=CC2=C(NC(=O)C2=O)C=C1
DTXSID90462072,DSSTox_Substance_Id,DTXSID90462072,"3-[(6,7-dimethoxyquinazolin-4-yl)amino]benzonitrile",COC1=C(OC)C=C2C(NC3=CC=CC(=C3)C#N)=NC=NC2=C1
DTXSID00368319,DSSTox_Substance_Id,DTXSID00368319,"N-(2-chlorophenyl)-5,6-dihydro-4H-1,3-thiazin-2-amine",ClC1=CC=CC=C1NC1=NCCCS1
DTXSID00425537,DSSTox_Substance_Id,DTXSID00425537,"4-(1,3-benzothiazol-2-yl)-2-methoxyphenol",COC1=CC(C=CC1=O)=C1NC2=CC=CC=C2S1
DTXSID1052581,DSSTox_Substance_Id,DTXSID1052581,Methyl N-methylanthranilate,CNC1=C(C=CC=C1)C(=O)OC
DTXSID40312270,DSSTox_Substance_Id,DTXSID40312270,"7-Hydroxy-1,3-dimethyl-8-phenyl-3,7-dihydro-1H-purine-2,6-dione",CN1C2=C(N(O)C(=N2)C2=CC=CC=C2)C(=O)N(C)C1=O
DTXSID8022612,DSSTox_Substance_Id,DTXSID8022612,Anisotropine methylbromide,[Br-].CCCC(CCC)C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]2(C)C
DTXSID30360205,DSSTox_Substance_Id,DTXSID30360205,2-(2-Chloro-benzoimidazol-1-yl)-ethanol,OCCN1C(Cl)=NC2=CC=CC=C12
DTXSID10364600,DSSTox_Substance_Id,DTXSID10364600,"Ethanol, 2-[[6-methyl-2-(methylthio)-4-pyrimidinyl]oxy]-",CSC1=NC(C)=CC(OCCO)=N1
DTXSID80280065,DSSTox_Substance_Id,DTXSID80280065,n-phenylquinolin-2-amine,N(C1=CC=CC=C1)C1=NC2=CC=CC=C2C=C1
DTXSID00587866,DSSTox_Substance_Id,DTXSID00587866,8-(4-Fluoro-2-methylphenoxy)-2-(morpholin-4-yl)quinolin-4(1H)-one,CC1=C(OC2=CC=CC3=C2NC(=CC3=O)N2CCOCC2)C=CC(F)=C1
DTXSID6049012,DSSTox_Substance_Id,DTXSID6049012,Choline bromide,[Br-].C[N+](C)(C)CCO
DTXSID10151193,DSSTox_Substance_Id,DTXSID10151193,CI 972,Cl.NC1=C(CC2=CSC=C2)C2=C(N1)C(=O)N=C(N)N2
DTXSID20349802,DSSTox_Substance_Id,DTXSID20349802,"Propanamide, 2-methyl-N-(2-methyl-2H-tetrazol-5-yl)-",CC(C)C(=O)NC1=NN(C)N=N1
DTXSID5062766,DSSTox_Substance_Id,DTXSID5062766,"1,1'-Biphenyl, 4,4'-diiodo-",IC1=CC=C(C=C1)C1=CC=C(I)C=C1
DTXSID40197660,DSSTox_Substance_Id,DTXSID40197660,Thiamine thiazolone,CC1=C(CCO)SC(=O)N1CC1=CN=C(C)N=C1N
DTXSID7041043,DSSTox_Substance_Id,DTXSID7041043,Hydroxylamine,NO
DTXSID10308483,DSSTox_Substance_Id,DTXSID10308483,S-(4-Chlorophenyl) cyclohexylcarbamothioate,ClC1=CC=C(SC(=O)NC2CCCCC2)C=C1
DTXSID00309540,DSSTox_Substance_Id,DTXSID00309540,MLS003115088,CCOC1=CC=CC(CC2=CNC(=O)NC2=O)=C1
DTXSID80349989,DSSTox_Substance_Id,DTXSID80349989,N-benzyl-N-methyl-3-phenylpropanamide,CN(CC1=CC=CC=C1)C(=O)CCC1=CC=CC=C1
DTXSID70716449,DSSTox_Substance_Id,DTXSID70716449,"N-[2-(2-Fluorophenyl)-5-hydroxy-8-methyl-7-oxo-7,8-dihydropyrido[2,3-d]pyrimidine-6-carbonyl]glycine",CN1C(=O)C(C(=O)NCC(O)=O)=C(O)C2=CN=C(N=C12)C1=CC=CC=C1F
DTXSID9048772,DSSTox_Substance_Id,DTXSID9048772,Nitroscanate,[O-][N+](=O)C1=CC=C(OC2=CC=C(C=C2)N=C=S)C=C1
DTXSID20425958,DSSTox_Substance_Id,DTXSID20425958,AN-329/40195733,CC1=CC(NC(=S)N\N=C\C2=CC(=CC=C2)[N+]([O-])=O)=CC=C1
DTXSID90420031,DSSTox_Substance_Id,DTXSID90420031,NSC368733,[O-]S(=O)(=O)C1=CC=CC=C1.N#CC[N+]1(CC2=CC=CC=N2)CCCC1
DTXSID50274330,DSSTox_Substance_Id,DTXSID50274330,GTPgammaS,NC1=NC(=O)C2=C(N1)N(C=N2)C1OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=S)C(O)C1O
DTXSID7032393,DSSTox_Substance_Id,DTXSID7032393,Fenoxycarb,CCOC(=O)NCCOC1=CC=C(OC2=CC=CC=C2)C=C1
DTXSID20295855,DSSTox_Substance_Id,DTXSID20295855,bis(4-acetamidophenyl) carbonate,CC(=O)NC1=CC=C(OC(=O)OC2=CC=C(NC(C)=O)C=C2)C=C1
DTXSID00233836,DSSTox_Substance_Id,DTXSID00233836,"Lorazepam acetate, (S)-",CC(=O)O[C@@H]1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2
DTXSID90423567,DSSTox_Substance_Id,DTXSID90423567,(+) -Levobunolol hydrochloride,Cl.CC(C)(C)NC[C@@H](O)COC1=CC=CC2=C1CCCC2=O
DTXSID20357341,DSSTox_Substance_Id,DTXSID20357341,N-[(4-methylphenyl)methyl]-7H-purin-6-amine,CC1=CC=C(CNC2=NC=NC3=C2NC=N3)C=C1
DTXSID80354750,DSSTox_Substance_Id,DTXSID80354750,"5-(4-methoxyphenyl)-4H-1,2,4-triazol-3-amine",COC1=CC=C(C=C1)C1=NC(N)=NN1
DTXSID6048385,DSSTox_Substance_Id,DTXSID6048385,Duloxetine,CNCC[C@H](OC1=C2C=CC=CC2=CC=C1)C1=CC=CS1
DTXSID80362956,DSSTox_Substance_Id,DTXSID80362956,2-(phenoxymethyl)-4(3H)-quinazolinone,O=C1N=C(COC2=CC=CC=C2)NC2=CC=CC=C12
DTXSID90363414,DSSTox_Substance_Id,DTXSID90363414,dimethyl 2-[3-chloro-5-(trifluoromethyl)-2-pyridinyl]malonate,COC(=O)C(C(=O)OC)C1=C(Cl)C=C(C=N1)C(F)(F)F
DTXSID1047368,DSSTox_Substance_Id,DTXSID1047368,SSR69071,COC1=CC2=C(C(=O)N(COC3=CC(=O)N4C=CC=C(OCCN5CCCCC5)C4=N3)S2(=O)=O)C(=C1)C(C)C
DTXSID60203035,DSSTox_Substance_Id,DTXSID60203035,"4-Amino-1,2-naphthoquinone",NC1=CC(=O)C(=O)C2=CC=CC=C12
DTXSID50860611,DSSTox_Substance_Id,DTXSID50860611,"dl-2,5-Dimethoxy-4-methylamphetamine",COC1=CC(CC(C)N)=C(OC)C=C1C
DTXSID3023261,DSSTox_Substance_Id,DTXSID3023261,Meprobamate,CCCC(C)(COC(N)=O)COC(N)=O
DTXSID70276533,DSSTox_Substance_Id,DTXSID70276533,4-Sulfosalicylic acid,OC(=O)C1=C(O)C=C(C=C1)S(O)(=O)=O
DTXSID80466726,DSSTox_Substance_Id,DTXSID80466726,"1,1-Dimethylethyl 4-[[3-(4-pyridinyl)-1,2,4-oxadiazol-5-yl]methoxy]-1-piperidinecarboxylate",CC(C)(C)OC(=O)N1CCC(CC1)OCC1=NC(=NO1)C1=CC=NC=C1
DTXSID00188014,DSSTox_Substance_Id,DTXSID00188014,"Acrylanilide, 4'-hydroxy-",OC1=CC=C(NC(=O)C=C)C=C1
DTXSID40652603,DSSTox_Substance_Id,DTXSID40652603,4-[(1S)-3-(Methylamino)-1-(thiophen-2-yl)propoxy]naphthalen-1-ol,CNCC[C@H](OC1=CC=C(O)C2=CC=CC=C12)C1=CC=CS1
DTXSID20146055,DSSTox_Substance_Id,DTXSID20146055,MBX-2982,CCC1=CN=C(N=C1)N1CCC(CC1)C1=NC(COC2=CC=C(C=C2)N2C=NN=N2)=CS1
DTXSID70371517,DSSTox_Substance_Id,DTXSID70371517,N-[2-chloro-4-(trifluoromethyl)phenyl]acetamide,CC(=O)NC1=C(Cl)C=C(C=C1)C(F)(F)F
DTXSID90471149,DSSTox_Substance_Id,DTXSID90471149,N-[1-[(3-aminophenyl)methyl]pyrrolidin-3-yl]isoquinolin-5-amine,NC1=CC=CC(CN2CCC(C2)NC2=CC=CC3=C2C=CN=C3)=C1
DTXSID10224073,DSSTox_Substance_Id,DTXSID10224073,"Caffeine, 8-(isopentylthio)-",CC(C)CCSC1=NC2=C(N1C)C(=O)N(C)C(=O)N2C
DTXSID20345349,DSSTox_Substance_Id,DTXSID20345349,4-Bromo-N-hydroxybenzamide,ONC(=O)C1=CC=C(Br)C=C1
DTXSID30287443,DSSTox_Substance_Id,DTXSID30287443,MLS002667430,O=C1NC(=O)C=C(N1)C1=NNN=N1
DTXSID50222538,DSSTox_Substance_Id,DTXSID50222538,"Anthranilic acid, N-p-nitrophenyl-",OC(=O)C1=CC=CC=C1NC1=CC=C(C=C1)[N+]([O-])=O
DTXSID30390522,DSSTox_Substance_Id,DTXSID30390522,1-BOC-4-(MORPHOLINE-4-CARBONYL)PIPERIDINE,CC(C)(C)OC(=O)N1CCC(CC1)C(=O)N1CCOCC1
DTXSID20353747,DSSTox_Substance_Id,DTXSID20353747,2-[methyl(thien-2-ylcarbonyl)amino]benzoic acid,CN(C(=O)C1=CC=CS1)C1=CC=CC=C1C(O)=O
DTXSID80316994,DSSTox_Substance_Id,DTXSID80316994,NSC309939,OC(=O)CCN1C(=S)CSC1=S
DTXSID70433003,DSSTox_Substance_Id,DTXSID70433003,"[(2S,3aS,7aS)-2-(1,3-thiazolidine-3-carbonyl)-2,3,3a,4,5,6,7,7a-octahydroindol-1-yl]-[(1R,2R)-2-phenylcyclopropyl]methanone",O=C([C@@H]1C[C@H]1C1=CC=CC=C1)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)N1CCSC1
DTXSID10166909,DSSTox_Substance_Id,DTXSID10166909,"Phenol, 4-bromo-2-(5,6-dihydroimidazo(2,1-b)thiazol-3-yl)-, monohydrochloride",Cl.OC1=C(C=C(Br)C=C1)C1=CSC2=NCCN12
DTXSID5048398,DSSTox_Substance_Id,DTXSID5048398,Bethanechol,CC(C[N+](C)(C)C)OC(N)=O
DTXSID3021192,DSSTox_Substance_Id,DTXSID3021192,Promethazine hydrochloride,Cl.CC(CN1C2=CC=CC=C2SC2=C1C=CC=C2)N(C)C
DTXSID90175216,DSSTox_Substance_Id,DTXSID90175216,"Benzene, 1-azido-4-methyl-",CC1=CC=C(C=C1)N=[N+]=[N-]
DTXSID0024638,DSSTox_Substance_Id,DTXSID0024638,2-Bromobiphenyl,BrC1=C(C=CC=C1)C1=CC=CC=C1
DTXSID30379236,DSSTox_Substance_Id,DTXSID30379236,"1-(4-Bromophenyl)-2-sulfanylidene-2,3-dihydropyrido[2,3-d]pyrimidin-4(1H)-one",BrC1=CC=C(C=C1)N1C(=S)NC(=O)C2=C1N=CC=C2
DTXSID0074508,DSSTox_Substance_Id,DTXSID0074508,8-Azaguanine,NC1=NC2=C(NN=N2)C(=O)N1
DTXSID90302742,DSSTox_Substance_Id,DTXSID90302742,NSC153308,OC(=O)CSCC(=O)C1=CC=CC=C1
DTXSID8044919,DSSTox_Substance_Id,DTXSID8044919,"2,2-Bis{[(3-sulfanylpropanoyl)oxy]methyl}butyl 3-sulfanylpropanoate",CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS
DTXSID90332408,DSSTox_Substance_Id,DTXSID90332408,"3,2'-Dihydroxyflavone",OC1=CC=CC=C1C1=C(O)C(=O)C2=CC=CC=C2O1
DTXSID30369415,DSSTox_Substance_Id,DTXSID30369415,"4-(Ethylsulfanyl)-6-methyl-1,3,5-triazin-2-amine",CCSC1=NC(C)=NC(N)=N1
DTXSID50648951,DSSTox_Substance_Id,DTXSID50648951,"4-(4-Phenylpiperazin-1-yl)-N-(3,4,5-trichlorophenyl)butanamide",ClC1=CC(NC(=O)CCCN2CCN(CC2)C2=CC=CC=C2)=CC(Cl)=C1Cl
DTXSID0024503,DSSTox_Substance_Id,DTXSID0024503,2-Amino-4-phenylthiazole hydrobromide hydrate,O.Br.NC1=NC(=CS1)C1=CC=CC=C1
DTXSID10380062,DSSTox_Substance_Id,DTXSID10380062,"5-(4-bromophenyl)-1,3-oxazole",BrC1=CC=C(C=C1)C1=CN=CO1
DTXSID00647434,DSSTox_Substance_Id,DTXSID00647434,"2-{[4-Chloro-6-(2,3-dimethylanilino)pyrimidin-2-yl]sulfanyl}octanoic acid",CCCCCCC(SC1=NC(NC2=CC=CC(C)=C2C)=CC(Cl)=N1)C(O)=O
DTXSID20147608,DSSTox_Substance_Id,DTXSID20147608,"2-Azido-3-iodo-7,8-dibromodibenzo-1,4-dioxin",BrC1=C(Br)C=C2OC3=C(OC2=C1)C=C(I)C(=C3)N=[N+]=[N-]
DTXSID40462805,DSSTox_Substance_Id,DTXSID40462805,"3-(2-chloroanilino)-1,1-dioxo-4H-1lambda6,2,4-benzothiadiazin-5-ol",OC1=C2NC(NC3=CC=CC=C3Cl)=NS(=O)(=O)C2=CC=C1
DTXSID10176927,DSSTox_Substance_Id,DTXSID10176927,Trispheridine,C1OC2=C(O1)C=C1C(C=NC3=CC=CC=C13)=C2
DTXSID6023656,DSSTox_Substance_Id,DTXSID6023656,Thioridazine,CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1
DTXSID6060559,DSSTox_Substance_Id,DTXSID6060559,3-Indoxyl acetate,CC(=O)OC1=CNC2=CC=CC=C12
DTXSID80390451,DSSTox_Substance_Id,DTXSID80390451,3-Fluoro-N-(1-{[(furan-2-yl)methyl]carbamothioyl}piperidin-4-yl)benzamide,FC1=CC=CC(=C1)C(=O)NC1CCN(CC1)C(=S)NCC1=CC=CO1
DTXSID0048715,DSSTox_Substance_Id,DTXSID0048715,Picodralazine,NNC1=NN=C(CC2=CC=NC=C2)C2=CC=CC=C12
DTXSID00160855,DSSTox_Substance_Id,DTXSID00160855,Ziprasidone hydrochloride monohydrate,O.Cl.ClC1=C(CCN2CCN(CC2)C2=NSC3=CC=CC=C23)C=C2CC(=O)NC2=C1
DTXSID1020485,DSSTox_Substance_Id,DTXSID1020485,C.I. Disperse Black 6 dihydrochloride,Cl.Cl.COC1=CC(=CC=C1N)C1=CC=C(N)C(OC)=C1
DTXSID70437102,DSSTox_Substance_Id,DTXSID70437102,"2-Amino-1,4,5,6-tetrahydropyrimidine-5-carboxylic acid",NC1=NCC(CN1)C(O)=O
DTXSID60280306,DSSTox_Substance_Id,DTXSID60280306,MLS002638477,OC(C(C(O)=O)C1=CC=CC=C1)C1CCC=CC1
DTXSID90241480,DSSTox_Substance_Id,DTXSID90241480,A-803467,COC1=CC(OC)=CC(NC(=O)C2=CC=C(O2)C2=CC=C(Cl)C=C2)=C1
DTXSID90416833,DSSTox_Substance_Id,DTXSID90416833,AC1NSSYC,[O-][N+](=O)C1=CC=C(C=C1)N1C=CC=C1\C=C\C1=NC(=O)NC(=C1)C(F)(F)F
DTXSID50274133,DSSTox_Substance_Id,DTXSID50274133,1-(Chloromethyl)-3-vinylbenzene,ClCC1=CC(C=C)=CC=C1
DTXSID80154474,DSSTox_Substance_Id,DTXSID80154474,Losartan carboxylic acid,CCCCC1=NC(Cl)=C(N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)C(O)=O
DTXSID00350274,DSSTox_Substance_Id,DTXSID00350274,"7,8,3'-TRIHYDROXYFLAVONE",OC1=CC=CC(=C1)C1=CC(=O)C2=C(O1)C(O)=C(O)C=C2
DTXSID90387635,DSSTox_Substance_Id,DTXSID90387635,AC1MFQ2S,CC1=CC=CC=C1C(=O)NC1=C(C(=O)N2CCCCC2)C2=C(CC(CC2)C(C)(C)C)S1
DTXSID60419356,DSSTox_Substance_Id,DTXSID60419356,MLS000756364,OCC1=NC2=C(N1)N=C(Cl)C(Cl)=N2
DTXSID6023579,DSSTox_Substance_Id,DTXSID6023579,Sildenafil,CCCC1=NN(C)C2=C1N=C(NC2=O)C1=CC(=CC=C1OCC)S(=O)(=O)N1CCN(C)CC1
DTXSID70188364,DSSTox_Substance_Id,DTXSID70188364,"2,4-Bis(4-hydroxybenzyl)phenol",OC1=CC=C(CC2=CC(CC3=CC=C(O)C=C3)=C(O)C=C2)C=C1
DTXSID40217670,DSSTox_Substance_Id,DTXSID40217670,N-Acetylhistamine,CC(=O)NCCC1=CN=CN1
DTXSID40421679,DSSTox_Substance_Id,DTXSID40421679,NSC302382,CC1=NC=C(\C=C\C(O)=O)C(C=O)=C1O
DTXSID1057824,DSSTox_Substance_Id,DTXSID1057824,Hydrocortamate,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CN(CC)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DTXSID60347084,DSSTox_Substance_Id,DTXSID60347084,"7,8,9,10-Tetrahydro-6H-cyclohepta[b]quinoline-11-carboxylic acid",OC(=O)C1=C2CCCCCC2=NC2=CC=CC=C12
DTXSID0058803,DSSTox_Substance_Id,DTXSID0058803,"Benzenemethanol, .alpha.,.alpha.-diphenyl-",OC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID70286379,DSSTox_Substance_Id,DTXSID70286379,"4-(1,1-dioxido-3-oxo-1,2-benzothiazol-2(3h)-yl)butanenitrile",O=C1N(CCCC#N)S(=O)(=O)C2=CC=CC=C12
DTXSID20368851,DSSTox_Substance_Id,DTXSID20368851,2-Chloro-3-(chloromethyl)-7-methoxyquinoline,COC1=CC2=NC(Cl)=C(CCl)C=C2C=C1
DTXSID9046992,DSSTox_Substance_Id,DTXSID9046992,Nicardipine hydrochloride,Cl.COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1
DTXSID1049015,DSSTox_Substance_Id,DTXSID1049015,Prochlorperazine dimaleate salt,OC(=O)\C=C/C(O)=O.OC(=O)\C=C/C(O)=O.CN1CCN(CCCN2C3=C(SC4=C2C=C(Cl)C=C4)C=CC=C3)CC1
DTXSID0057835,DSSTox_Substance_Id,DTXSID0057835,Lenampicillin hydrochloride,Cl.CC1=C(COC(=O)[C@@H]2N3[C@H](SC2(C)C)[C@H](NC(=O)[C@H](N)C2=CC=CC=C2)C3=O)OC(=O)O1
DTXSID7061805,DSSTox_Substance_Id,DTXSID7061805,"Benzoic acid, 4-amino-3-nitro-",NC1=C(C=C(C=C1)C(O)=O)[N+]([O-])=O
DTXSID0046307,DSSTox_Substance_Id,DTXSID0046307,Falnidamol dihydrochloride,Cl.Cl.CN1CCC(CC1)NC1=NC2=C(NC3=CC(Cl)=C(F)C=C3)N=CN=C2C=N1
DTXSID70214334,DSSTox_Substance_Id,DTXSID70214334,Trimelamol,CN(CO)C1=NC(=NC(=N1)N(C)CO)N(C)CO
DTXSID10415489,DSSTox_Substance_Id,DTXSID10415489,3-(7-Hydroxy-4-methyl-2-oxo-2H-chromen-3-yl)-propionic acid,CC1=C(CCC(O)=O)C(=O)OC2=C1C=CC(O)=C2
DTXSID00391268,DSSTox_Substance_Id,DTXSID00391268,"2-acetyl-1,2,3,4-tetrahydroisoquinoline-3-carboxylic acid",CC(=O)N1CC2=CC=CC=C2CC1C(O)=O
DTXSID10192945,DSSTox_Substance_Id,DTXSID10192945,5-Fluoroindole-2-carboxylic acid,OC(=O)C1=CC2=C(N1)C=CC(F)=C2
DTXSID50291906,DSSTox_Substance_Id,DTXSID50291906,"5-Methyl-3-phenyl[1,2,4]triazolo[4,3-a]pyridine",CC1=CC=CC2=NN=C(N12)C1=CC=CC=C1
DTXSID60237496,DSSTox_Substance_Id,DTXSID60237496,"Fluvoxamine, (Z)-",COCCCC\C(=N\OCCN)C1=CC=C(C=C1)C(F)(F)F
DTXSID40575500,DSSTox_Substance_Id,DTXSID40575500,N-Cyclopentyl-2-methyl-5-(3-methylphenyl)pyrimidin-4-amine,CC1=CC(=CC=C1)C1=CN=C(C)N=C1NC1CCCC1
DTXSID60170778,DSSTox_Substance_Id,DTXSID60170778,"Benzimidazole, 2-methyl-5-nitro-",CC1=NC2=C(N1)C=C(C=C2)[N+]([O-])=O
DTXSID60355826,DSSTox_Substance_Id,DTXSID60355826,1-[2-(2-methylphenoxy)ethyl]-1H-indole-3-carbaldehyde,CC1=CC=CC=C1OCCN1C=C(C=O)C2=CC=CC=C12
DTXSID5044528,DSSTox_Substance_Id,DTXSID5044528,Oxyphenisatin,OC1=CC=C(C=C1)C1(C(=O)NC2=CC=CC=C12)C1=CC=C(O)C=C1
DTXSID40386557,DSSTox_Substance_Id,DTXSID40386557,"N-(4-Ethoxyphenyl)-2-(3-oxo-1,2,3,4-tetrahydroquinoxalin-2-yl)acetamide",CCOC1=CC=C(NC(=O)CC2NC3=CC=CC=C3NC2=O)C=C1
DTXSID3024786,DSSTox_Substance_Id,DTXSID3024786,Chlorogenic acid,O[C@@H]1C[C@](O)(C[C@@H](OC(=O)C=CC2=CC(O)=C(O)C=C2)[C@@H]1O)C(O)=O
DTXSID50166100,DSSTox_Substance_Id,DTXSID50166100,Diethyl dipicolinate,CCOC(=O)C1=CC=CC(=N1)C(=O)OCC
DTXSID70290693,DSSTox_Substance_Id,DTXSID70290693,"2-(4-Methoxyphenyl)-1H-isoindole-1,3(2H)-dione",COC1=CC=C(C=C1)N1C(=O)C2=CC=CC=C2C1=O
DTXSID9044409,DSSTox_Substance_Id,DTXSID9044409,"1,6-Dichlorohexane",ClCCCCCCCl
DTXSID10295420,DSSTox_Substance_Id,DTXSID10295420,NSC101824,NC1=NC(CCCC2=NC(N)=NC(N)=N2)=NC(N)=N1
DTXSID8020250,DSSTox_Substance_Id,DTXSID8020250,Carbon tetrachloride,ClC(Cl)(Cl)Cl
DTXSID00387848,DSSTox_Substance_Id,DTXSID00387848,"1-(2,3-Dihydro-1,4-benzodioxin-6-yl)butan-1-one",CCCC(=O)C1=CC2=C(OCCO2)C=C1
DTXSID30390926,DSSTox_Substance_Id,DTXSID30390926,AC1MLSX9,CN1C(=NC2=C1C(=O)NC(=O)N2C)C1=CC=C(C=C1)S(O)(=O)=O
DTXSID4067309,DSSTox_Substance_Id,DTXSID4067309,"2H-1-Benzopyran-2-one, 3-(1H-benzimidazol-2-yl)-7-(diethylamino)-",CCN(CC)C1=CC=C2C=C(C3=NC4=CC=CC=C4N3)C(=O)OC2=C1
DTXSID30357630,DSSTox_Substance_Id,DTXSID30357630,1-(4-ethoxyphenyl)-3-ethylthiourea,CCNC(=S)NC1=CC=C(OCC)C=C1
DTXSID10345732,DSSTox_Substance_Id,DTXSID10345732,1-Phenyl-1H-benzoimidazole,C1=NC2=CC=CC=C2N1C1=CC=CC=C1
DTXSID70349892,DSSTox_Substance_Id,DTXSID70349892,1-benzyl-1H-imidazole-2-thiol,S=C1NC=CN1CC1=CC=CC=C1
DTXSID10418970,DSSTox_Substance_Id,DTXSID10418970,"5,7-Dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-3-methoxy-4H-1-benzopyran-4-one",COC1=C(O)C=C(C=C1)C1=C(OC)C(=O)C2=C(O)C=C(O)C=C2O1
DTXSID70361352,DSSTox_Substance_Id,DTXSID70361352,"2-(3,5-dibromo-2-hydroxyphenyl)-2-oxoethyl pyrrolidine-1-carbodithioate",OC1=C(C=C(Br)C=C1Br)C(=O)CSC(=S)N1CCCC1
DTXSID10659003,DSSTox_Substance_Id,DTXSID10659003,"4-(4-Benzylpiperazin-1-yl)-N-(2,4-difluorophenyl)butanamide",FC1=CC(F)=C(NC(=O)CCCN2CCN(CC3=CC=CC=C3)CC2)C=C1
